	=subtotal(109,B3:B3)										Total	Unique	Corrected	
4039.0	1	sp|Q99N92|RM27_MOUSE	 	12.8	148	15944	39S ribosomal protein L27, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl27 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4040.0	1	sp|Q99N93|RM16_MOUSE	 	15.5	251	28803	39S ribosomal protein L16, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl16 PE=1 SV=1	4	4	1.000	4	4	4.000	 
4041.0	1	sp|Q99N94|RM09_MOUSE	 	16.2	265	30244	39S ribosomal protein L9, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl9 PE=1 SV=2	5	5	1.000	5	5	5.000	 
4042.0	1	sp|Q99N95|RM03_MOUSE	 	10.9	348	39109	39S ribosomal protein L3, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl3 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4043.0	1	sp|Q99N96|RM01_MOUSE	 	11.6	336	37596	39S ribosomal protein L1, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl1 PE=1 SV=2	6	6	1.000	6	6	6.000	 
4044.0	1	sp|Q99NB1|ACS2L_MOUSE	 	17.2	682	74622	Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Mus musculus OX=10090 GN=Acss1 PE=1 SV=1	13	13	1.000	13	13	13.000	 
4045.0	1	sp|Q99NB8|UBQL4_MOUSE	 	10.6	596	63505	Ubiquilin-4 OS=Mus musculus OX=10090 GN=Ubqln4 PE=1 SV=1	5	4	0.800	5	4	4.267	sp|Q8R317|UBQL1_MOUSE, sp|Q99NB8|UBQL4_MOUSE, sp|Q9QZM0|UBQL2_MOUSE
4046.0	1	sp|Q99NB9|SF3B1_MOUSE	 	33.3	1304	145815	Splicing factor 3B subunit 1 OS=Mus musculus OX=10090 GN=Sf3b1 PE=1 SV=1	55	55	1.000	55	55	55.000	 
4047.0	1	sp|Q99NH0|ANR17_MOUSE	 	9.0	2603	274210	Ankyrin repeat domain-containing protein 17 OS=Mus musculus OX=10090 GN=Ankrd17 PE=1 SV=2	20	11	0.550	20	11	15.132	sp|Q05D44|IF2P_MOUSE, sp|Q99NH0|ANR17_MOUSE, tr|E9PUR0|E9PUR0_MOUSE
4048.0	1	sp|Q99P31|HPBP1_MOUSE	 	32.5	357	39166	Hsp70-binding protein 1 OS=Mus musculus OX=10090 GN=Hspbp1 PE=1 SV=1	12	12	1.000	12	12	12.000	 
4049.0	1	sp|Q99P69|NUF2_MOUSE	 	5.8	463	54594	Kinetochore protein Nuf2 OS=Mus musculus OX=10090 GN=Nuf2 PE=1 SV=2	2	2	1.000	2	2	2.000	 
4050.0	1	sp|Q99P72|RTN4_MOUSE	 	18.0	1162	126612	Reticulon-4 OS=Mus musculus OX=10090 GN=Rtn4 PE=1 SV=2	23	23	1.000	23	23	23.000	 
4051.0	1	sp|Q99P88|NU155_MOUSE	 	28.8	1391	155116	Nuclear pore complex protein Nup155 OS=Mus musculus OX=10090 GN=Nup155 PE=1 SV=1	43	43	1.000	43	43	43.000	 
4052.0	1	sp|Q99P91|GPNMB_MOUSE	 	26.7	574	63675	Transmembrane glycoprotein NMB OS=Mus musculus OX=10090 GN=Gpnmb PE=1 SV=2	18	18	1.000	18	18	18.000	 
4053.0	1	sp|Q99PF4|CAD23_MOUSE	 	0.7	3354	369618	Cadherin-23 OS=Mus musculus OX=10090 GN=Cdh23 PE=1 SV=2	2	2	1.000	2	2	2.000	 
4054.0	1	sp|Q99PG2|OGFR_MOUSE	 	19.4	633	70679	Opioid growth factor receptor OS=Mus musculus OX=10090 GN=Ogfr PE=1 SV=1	12	12	1.000	12	12	12.000	 
4055.0	1	sp|Q99PG4|RGS18_MOUSE	 	6.4	235	27610	Regulator of G-protein signaling 18 OS=Mus musculus OX=10090 GN=Rgs18 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4056.0	1	sp|Q99PL5|RRBP1_MOUSE	 	28.8	1605	172877	Ribosome-binding protein 1 OS=Mus musculus OX=10090 GN=Rrbp1 PE=1 SV=2	69	69	1.000	69	69	69.000	 
4057.0	1	sp|Q99PL6|UBXN6_MOUSE	 	6.8	442	49795	UBX domain-containing protein 6 OS=Mus musculus OX=10090 GN=Ubxn6 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4058.0	1	sp|Q99PM3|TF2AA_MOUSE	 	4.8	378	41614	Transcription initiation factor IIA subunit 1 OS=Mus musculus OX=10090 GN=Gtf2a1 PE=1 SV=2	2	2	1.000	2	2	2.000	 
4059.0	1	sp|Q99PM9|UCK2_MOUSE	 	19.5	261	29404	Uridine-cytidine kinase 2 OS=Mus musculus OX=10090 GN=Uck2 PE=1 SV=1	4	4	1.000	4	4	4.000	 
4060.0	1	sp|Q99PP7|TRI33_MOUSE	 	7.2	1142	123841	E3 ubiquitin-protein ligase TRIM33 OS=Mus musculus OX=10090 GN=Trim33 PE=1 SV=2	8	6	0.750	8	6	7.714	sp|Q64127|TIF1A_MOUSE, sp|Q99PP7|TRI33_MOUSE
4061.0	1	sp|Q99PT1|GDIR1_MOUSE	 	50.5	204	23407	Rho GDP-dissociation inhibitor 1 OS=Mus musculus OX=10090 GN=Arhgdia PE=1 SV=3	37	37	1.000	37	37	37.000	 
4062.0	1	sp|Q99PU8|DHX30_MOUSE	 	12.2	1217	136667	ATP-dependent RNA helicase DHX30 OS=Mus musculus OX=10090 GN=Dhx30 PE=1 SV=1	16	16	1.000	16	16	16.000	 
4063.0	1	sp|Q99PV0|PRP8_MOUSE	 	31.2	2335	273613	Pre-mRNA-processing-splicing factor 8 OS=Mus musculus OX=10090 GN=Prpf8 PE=1 SV=2	87	87	1.000	87	87	87.000	 
4064.0	1	sp|Q9BCZ4|SELS_MOUSE	 	36.3	190	21509	Selenoprotein S OS=Mus musculus OX=10090 GN=Selenos PE=1 SV=3	4	4	1.000	4	4	4.000	 
4065.0	1	sp|Q9CPP0|NPM3_MOUSE	 	32.6	175	19023	Nucleoplasmin-3 OS=Mus musculus OX=10090 GN=Npm3 PE=1 SV=3	4	4	1.000	4	4	4.000	 
4066.0	1	sp|Q9CPP6|NDUA5_MOUSE	 	32.8	116	13360	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Mus musculus OX=10090 GN=Ndufa5 PE=1 SV=3	6	6	1.000	6	6	6.000	 
4067.0	1	sp|Q9CPQ1|COX6C_MOUSE	 	36.8	76	8469	Cytochrome c oxidase subunit 6C OS=Mus musculus OX=10090 GN=Cox6c PE=1 SV=3	12	12	1.000	12	12	12.000	 
4068.0	1	sp|Q9CPQ3|TOM22_MOUSE	 	45.1	142	15537	Mitochondrial import receptor subunit TOM22 homolog OS=Mus musculus OX=10090 GN=Tomm22 PE=1 SV=3	16	16	1.000	16	16	16.000	 
4069.0	1	sp|Q9CPQ8|ATP5L_MOUSE	 	48.5	103	11424	ATP synthase subunit g, mitochondrial OS=Mus musculus OX=10090 GN=Atp5mg PE=1 SV=1	14	14	1.000	14	14	14.000	 
4070.0	1	sp|Q9CPR1|RWDD4_MOUSE	 	10.1	188	21137	RWD domain-containing protein 4 OS=Mus musculus OX=10090 GN=Rwdd4 PE=2 SV=1	2	2	1.000	2	2	2.000	 
4071.0	1	sp|Q9CPR4|RL17_MOUSE	 	56.5	184	21423	60S ribosomal protein L17 OS=Mus musculus OX=10090 GN=Rpl17 PE=1 SV=3	47	46	0.979	47	46	46.939	sp|Q71LX4|TLN2_MOUSE, sp|Q9CPR4|RL17_MOUSE
4072.0	1	sp|Q9CPR5|RM15_MOUSE	 	32.5	295	33541	39S ribosomal protein L15, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl15 PE=1 SV=1	7	7	1.000	7	7	7.000	 
4073.0	1	sp|Q9CPR8|NSE3_MOUSE	 	10.8	279	31460	Non-structural maintenance of chromosomes element 3 homolog OS=Mus musculus OX=10090 GN=Nsmce3 PE=1 SV=1	5	5	1.000	5	5	5.000	 
4074.0	1	sp|Q9CPS7|PNO1_MOUSE	 	14.5	248	27453	RNA-binding protein PNO1 OS=Mus musculus OX=10090 GN=Pno1 PE=1 SV=1	4	4	1.000	4	4	4.000	 
4075.0	1	sp|Q9CPT4|MYDGF_MOUSE	 	21.7	166	17982	Myeloid-derived growth factor OS=Mus musculus OX=10090 GN=Mydgf PE=1 SV=1	8	8	1.000	8	8	8.000	 
4076.0	1	sp|Q9CPT5|NOP16_MOUSE	 	10.1	178	21139	Nucleolar protein 16 OS=Mus musculus OX=10090 GN=Nop16 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4077.0	1	sp|Q9CPU0|LGUL_MOUSE	 	27.7	184	20809	Lactoylglutathione lyase OS=Mus musculus OX=10090 GN=Glo1 PE=1 SV=3	6	6	1.000	6	6	6.000	 
4078.0	1	sp|Q9CPV4|GLOD4_MOUSE	 	63.4	298	33316	Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1	31	31	1.000	31	31	31.000	 
4079.0	1	sp|Q9CPV5|PMF1_MOUSE	 	18.3	202	23121	Polyamine-modulated factor 1 OS=Mus musculus OX=10090 GN=Pmf1 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4080.0	1	sp|Q9CPW4|ARPC5_MOUSE	 	71.5	151	16288	Actin-related protein 2/3 complex subunit 5 OS=Mus musculus OX=10090 GN=Arpc5 PE=1 SV=3	31	31	1.000	31	31	31.000	 
4081.0	1	sp|Q9CPW7|ZMAT2_MOUSE	 	19.6	199	23612	Zinc finger matrin-type protein 2 OS=Mus musculus OX=10090 GN=Zmat2 PE=2 SV=1	4	4	1.000	4	4	4.000	 
4082.0	1	sp|Q9CPX6|ATG3_MOUSE	 	23.6	314	35796	Ubiquitin-like-conjugating enzyme ATG3 OS=Mus musculus OX=10090 GN=Atg3 PE=1 SV=1	12	12	1.000	12	12	12.000	 
4083.0	1	sp|Q9CPX7|RT16_MOUSE	 	34.8	135	15192	28S ribosomal protein S16, mitochondrial OS=Mus musculus OX=10090 GN=Mrps16 PE=1 SV=1	4	4	1.000	4	4	4.000	 
4084.0	1	sp|Q9CPY7|AMPL_MOUSE	 	48.9	519	56141	Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3	40	40	1.000	40	40	40.000	 
4085.0	1	sp|Q9CQ10|CHMP3_MOUSE	 	12.1	224	25219	Charged multivesicular body protein 3 OS=Mus musculus OX=10090 GN=Chmp3 PE=1 SV=3	3	3	1.000	3	3	3.000	 
4086.0	1	sp|Q9CQ13|COPRS_MOUSE	 	24.9	173	18666	Coordinator of PRMT5 and differentiation stimulator OS=Mus musculus OX=10090 GN=Coprs PE=1 SV=1	4	4	1.000	4	4	4.000	 
4087.0	1	sp|Q9CQ18|RNH2C_MOUSE	 	16.3	166	17823	Ribonuclease H2 subunit C OS=Mus musculus OX=10090 GN=Rnaseh2c PE=1 SV=1	2	2	1.000	2	2	2.000	 
4088.0	1	sp|Q9CQ22|LTOR1_MOUSE	 	48.4	161	17749	Ragulator complex protein LAMTOR1 OS=Mus musculus OX=10090 GN=Lamtor1 PE=1 SV=1	14	14	1.000	14	14	14.000	 
4089.0	1	sp|Q9CQ26|STABP_MOUSE	 	28.5	424	48513	STAM-binding protein OS=Mus musculus OX=10090 GN=Stambp PE=1 SV=1	10	10	1.000	10	10	10.000	 
4090.0	1	sp|Q9CQ28|DPH6_MOUSE	 	9.4	267	29922	Diphthine--ammonia ligase OS=Mus musculus OX=10090 GN=Dph6 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4091.0	1	sp|Q9CQ40|RM49_MOUSE	 	19.9	166	19133	39S ribosomal protein L49, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl49 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4092.0	1	sp|Q9CQ45|NENF_MOUSE	 	49.1	171	18904	Neudesin OS=Mus musculus OX=10090 GN=Nenf PE=1 SV=1	9	9	1.000	9	9	9.000	 
4093.0	1	sp|Q9CQ48|NUDC2_MOUSE	 	36.3	157	17660	NudC domain-containing protein 2 OS=Mus musculus OX=10090 GN=Nudcd2 PE=1 SV=1	10	10	1.000	10	10	10.000	 
4094.0	1	sp|Q9CQ49|NCBP2_MOUSE	 	15.4	156	18017	Nuclear cap-binding protein subunit 2 OS=Mus musculus OX=10090 GN=Ncbp2 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4095.0	1	sp|Q9CQ54|NDUC2_MOUSE	 	26.7	120	14164	NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus OX=10090 GN=Ndufc2 PE=1 SV=1	5	5	1.000	5	5	5.000	 
4096.0	1	sp|Q9CQ56|USE1_MOUSE	 	14.4	270	30593	Vesicle transport protein USE1 OS=Mus musculus OX=10090 GN=Use1 PE=1 SV=1	8	8	1.000	8	8	8.000	 
4097.0	1	sp|Q9CQ60|6PGL_MOUSE	 	37.4	257	27254	6-phosphogluconolactonase OS=Mus musculus OX=10090 GN=Pgls PE=1 SV=1	17	17	1.000	17	17	17.000	 
4098.0	1	sp|Q9CQ62|DECR_MOUSE	 	29.3	335	36213	2,4-dienoyl-CoA reductase, mitochondrial OS=Mus musculus OX=10090 GN=Decr1 PE=1 SV=1	13	13	1.000	13	13	13.000	 
4099.0	1	sp|Q9CQ65|MTAP_MOUSE	 	25.8	283	31062	S-methyl-5'-thioadenosine phosphorylase OS=Mus musculus OX=10090 GN=Mtap PE=1 SV=1	7	7	1.000	7	7	7.000	 
4100.0	1	sp|Q9CQ69|QCR8_MOUSE	 	47.6	82	9768	Cytochrome b-c1 complex subunit 8 OS=Mus musculus OX=10090 GN=Uqcrq PE=1 SV=3	7	7	1.000	7	7	7.000	 
4101.0	1	sp|Q9CQ71|RFA3_MOUSE	 	47.1	121	13584	Replication protein A 14 kDa subunit OS=Mus musculus OX=10090 GN=Rpa3 PE=1 SV=1	9	9	1.000	9	9	9.000	 
4102.0	1	sp|Q9CQ75|NDUA2_MOUSE	 	41.4	99	10916	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Mus musculus OX=10090 GN=Ndufa2 PE=1 SV=3	8	8	1.000	8	8	8.000	 
4103.0	1	sp|Q9CQ79|TXND9_MOUSE	 	7.1	226	26259	Thioredoxin domain-containing protein 9 OS=Mus musculus OX=10090 GN=Txndc9 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4104.0	1	sp|Q9CQ80|VPS25_MOUSE	 	20.5	176	20747	Vacuolar protein-sorting-associated protein 25 OS=Mus musculus OX=10090 GN=Vps25 PE=1 SV=1	4	4	1.000	4	4	4.000	 
4105.0	1	sp|Q9CQ92|FIS1_MOUSE	 	32.9	152	17008	Mitochondrial fission 1 protein OS=Mus musculus OX=10090 GN=Fis1 PE=1 SV=1	6	6	1.000	6	6	6.000	 
4106.0	1	sp|Q9CQA1|TPPC5_MOUSE	 	16.0	188	20795	Trafficking protein particle complex subunit 5 OS=Mus musculus OX=10090 GN=Trappc5 PE=1 SV=1	4	4	1.000	4	4	4.000	 
4107.0	1	sp|Q9CQA3|SDHB_MOUSE	 	48.9	282	31814	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhb PE=1 SV=1	32	32	1.000	32	32	32.000	 
4108.0	1	sp|Q9CQA9|NTPCR_MOUSE	 	20.0	190	20667	Cancer-related nucleoside-triphosphatase homolog OS=Mus musculus OX=10090 GN=Ntpcr PE=1 SV=1	4	4	1.000	4	4	4.000	 
4109.0	1	sp|Q9CQB5|CISD2_MOUSE	 	42.2	135	15242	CDGSH iron-sulfur domain-containing protein 2 OS=Mus musculus OX=10090 GN=Cisd2 PE=1 SV=1	6	6	1.000	6	6	6.000	 
4110.0	1	sp|Q9CQC6|BZW1_MOUSE	 	29.1	419	48043	Basic leucine zipper and W2 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Bzw1 PE=1 SV=1	27	23	0.852	27	23	26.407	sp|Q91VK1|BZW2_MOUSE, sp|Q9CQC6|BZW1_MOUSE
4111.0	1	sp|Q9CQC7|NDUB4_MOUSE	 	46.5	129	15081	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Mus musculus OX=10090 GN=Ndufb4 PE=1 SV=3	7	7	1.000	7	7	7.000	 
4112.0	1	sp|Q9CQC8|SPG21_MOUSE	 	25.6	308	34952	Maspardin OS=Mus musculus OX=10090 GN=Spg21 PE=1 SV=1	7	7	1.000	7	7	7.000	 
4113.0	1	sp|Q9CQC9|SAR1B_MOUSE	 	26.3	198	22382	GTP-binding protein SAR1b OS=Mus musculus OX=10090 GN=Sar1b PE=1 SV=1	14	10	0.714	14	10	12.857	sp|P36536|SAR1A_MOUSE, sp|Q9CQC9|SAR1B_MOUSE
4114.0	1	sp|Q9CQD1|RAB5A_MOUSE	 	47.9	215	23598	Ras-related protein Rab-5A OS=Mus musculus OX=10090 GN=Rab5a PE=1 SV=1	19	9	0.474	19	9	11.727	sp|P35278|RAB5C_MOUSE, sp|P61021|RAB5B_MOUSE, sp|Q9CQD1|RAB5A_MOUSE
4115.0	1	sp|Q9CQD4|CH1B2_MOUSE	 	8.5	199	22161	Charged multivesicular body protein 1b-2 OS=Mus musculus OX=10090 GN=Chmp1b2 PE=2 SV=2	3	3	1.000	3	3	3.000	 
4116.0	1	sp|Q9CQE1|NPS3B_MOUSE	 	12.1	247	28308	Protein NipSnap homolog 3B OS=Mus musculus OX=10090 GN=Nipsnap3b PE=1 SV=1	4	4	1.000	4	4	4.000	 
4117.0	1	sp|Q9CQE3|RT17_MOUSE	 	31.7	120	13382	28S ribosomal protein S17, mitochondrial OS=Mus musculus OX=10090 GN=Mrps17 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4118.0	1	sp|Q9CQE5|RGS10_MOUSE	 	14.9	181	21151	Regulator of G-protein signaling 10 OS=Mus musculus OX=10090 GN=Rgs10 PE=1 SV=1	5	5	1.000	5	5	5.000	 
4119.0	1	sp|Q9CQE7|ERGI3_MOUSE	 	15.4	383	43208	Endoplasmic reticulum-Golgi intermediate compartment protein 3 OS=Mus musculus OX=10090 GN=Ergic3 PE=1 SV=1	6	6	1.000	6	6	6.000	 
4120.0	1	sp|Q9CQE8|RTRAF_MOUSE	 	38.5	244	28152	RNA transcription, translation and transport factor protein OS=Mus musculus OX=10090 GN=RTRAF PE=1 SV=1	13	13	1.000	13	13	13.000	 
4121.0	1	sp|Q9CQF0|RM11_MOUSE	 	34.9	192	20680	39S ribosomal protein L11, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl11 PE=1 SV=1	7	7	1.000	7	7	7.000	 
4122.0	1	sp|Q9CQF3|CPSF5_MOUSE	 	38.8	227	26240	Cleavage and polyadenylation specificity factor subunit 5 OS=Mus musculus OX=10090 GN=Nudt21 PE=1 SV=1	14	14	1.000	14	14	14.000	 
4123.0	1	sp|Q9CQF9|PCYOX_MOUSE	 	28.7	505	56494	Prenylcysteine oxidase OS=Mus musculus OX=10090 GN=Pcyox1 PE=1 SV=1	24	24	1.000	24	24	24.000	 
4124.0	1	sp|Q9CQG1|CHAC2_MOUSE	 	15.7	178	20153	Putative glutathione-specific gamma-glutamylcyclotransferase 2 OS=Mus musculus OX=10090 GN=Chac2 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4125.0	1	sp|Q9CQG2|MET16_MOUSE	 	11.0	553	62340	RNA N6-adenosine-methyltransferase METTL16 OS=Mus musculus OX=10090 GN=Mettl16 PE=1 SV=1	5	5	1.000	5	5	5.000	 
4126.0	1	sp|Q9CQH3|NDUB5_MOUSE	 	12.2	189	21710	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb5 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4127.0	1	sp|Q9CQI3|GMFB_MOUSE	 	44.4	142	16723	Glia maturation factor beta OS=Mus musculus OX=10090 GN=Gmfb PE=1 SV=3	9	6	0.667	9	6	6.818	sp|Q9CQI3|GMFB_MOUSE, sp|Q9ERL7|GMFG_MOUSE
4128.0	1	sp|Q9CQI6|COTL1_MOUSE	 	56.3	142	15944	Coactosin-like protein OS=Mus musculus OX=10090 GN=Cotl1 PE=1 SV=3	46	46	1.000	46	46	46.000	 
4129.0	1	sp|Q9CQI7|RU2B_MOUSE	 	35.6	225	25323	U2 small nuclear ribonucleoprotein B'' OS=Mus musculus OX=10090 GN=Snrpb2 PE=1 SV=1	11	9	0.818	11	9	10.286	sp|Q62189|SNRPA_MOUSE, sp|Q9CQI7|RU2B_MOUSE
4130.0	1	sp|Q9CQJ2|PIHD1_MOUSE	 	18.3	290	32208	PIH1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pih1d1 PE=1 SV=1	5	5	1.000	5	5	5.000	 
4131.0	1	sp|Q9CQJ4|RING2_MOUSE	 	30.7	336	37623	E3 ubiquitin-protein ligase RING2 OS=Mus musculus OX=10090 GN=Rnf2 PE=1 SV=1	8	5	0.625	8	5	6.929	sp|O35730|RING1_MOUSE, sp|Q80XL6|ACD11_MOUSE, sp|Q9CQJ4|RING2_MOUSE
4132.0	1	sp|Q9CQJ6|DENR_MOUSE	 	42.9	198	22166	Density-regulated protein OS=Mus musculus OX=10090 GN=Denr PE=1 SV=1	8	8	1.000	8	8	8.000	 
4133.0	1	sp|Q9CQJ8|NDUB9_MOUSE	 	40.2	179	21984	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 OS=Mus musculus OX=10090 GN=Ndufb9 PE=1 SV=3	7	7	1.000	7	7	7.000	 
4134.0	1	sp|Q9CQL4|RM20_MOUSE	 	21.5	149	17595	39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4135.0	1	sp|Q9CQL5|RM18_MOUSE	 	11.7	180	20677	39S ribosomal protein L18, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl18 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4136.0	1	sp|Q9CQL7|MOFA1_MOUSE	 	36.0	125	14194	MORF4 family-associated protein 1 OS=Mus musculus OX=10090 GN=Mrfap1 PE=1 SV=1	5	5	1.000	5	5	5.000	 
4137.0	1	sp|Q9CQM5|TXD17_MOUSE	 	26.8	123	14015	Thioredoxin domain-containing protein 17 OS=Mus musculus OX=10090 GN=Txndc17 PE=1 SV=1	9	9	1.000	9	9	9.000	 
4138.0	1	sp|Q9CQM9|GLRX3_MOUSE	 	39.5	337	37778	Glutaredoxin-3 OS=Mus musculus OX=10090 GN=Glrx3 PE=1 SV=1	21	21	1.000	21	21	21.000	 
4139.0	1	sp|Q9CQN1|TRAP1_MOUSE	 	53.1	706	80208	Heat shock protein 75 kDa, mitochondrial OS=Mus musculus OX=10090 GN=Trap1 PE=1 SV=1	63	50	0.794	63	50	52.211	sp|P07901|HS90A_MOUSE, sp|P11499|HS90B_MOUSE, sp|Q9CQN1|TRAP1_MOUSE
4140.0	1	sp|Q9CQN3|TOM6_MOUSE	 	18.9	74	7865	Mitochondrial import receptor subunit TOM6 homolog OS=Mus musculus OX=10090 GN=Tomm6 PE=3 SV=1	4	4	1.000	4	4	4.000	 
4141.0	1	sp|Q9CQN7|RM41_MOUSE	 	30.4	135	15261	39S ribosomal protein L41, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl41 PE=1 SV=1	4	4	1.000	4	4	4.000	 
4142.0	1	sp|Q9CQP2|TPPC2_MOUSE	 	15.0	140	16441	Trafficking protein particle complex subunit 2 OS=Mus musculus OX=10090 GN=Trappc2 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4142.01	1	tr|Q8R3W2|Q8R3W2_MOUSE	redundant	15.0	140	16445	MCG6979, isoform CRA_a OS=Mus musculus OX=10090 GN=0610009B22Rik PE=2 SV=1	2	2	1.000	2	2	2.000	 
4143.0	1	sp|Q9CQQ7|AT5F1_MOUSE	 	31.6	256	28948	ATP synthase F(0) complex subunit B1, mitochondrial OS=Mus musculus OX=10090 GN=Atp5pb PE=1 SV=1	25	25	1.000	25	25	25.000	 
4144.0	1	sp|Q9CQR2|RS21_MOUSE	 	48.2	83	9141	40S ribosomal protein S21 OS=Mus musculus OX=10090 GN=Rps21 PE=1 SV=1	18	18	1.000	18	18	18.000	 
4145.0	1	sp|Q9CQR4|ACO13_MOUSE	 	15.7	140	15183	Acyl-coenzyme A thioesterase 13 OS=Mus musculus OX=10090 GN=Acot13 PE=1 SV=1	4	4	1.000	4	4	4.000	 
4146.0	1	sp|Q9CQR6|PPP6_MOUSE	 	28.2	305	35159	Serine/threonine-protein phosphatase 6 catalytic subunit OS=Mus musculus OX=10090 GN=Ppp6c PE=1 SV=1	19	19	1.000	19	19	19.000	 
4147.0	1	sp|Q9CQS2|NOP10_MOUSE	 	62.5	64	7706	H/ACA ribonucleoprotein complex subunit 3 OS=Mus musculus OX=10090 GN=Nop10 PE=3 SV=1	8	8	1.000	8	8	8.000	 
4148.0	1	sp|Q9CQS4|S2546_MOUSE	 	10.8	418	46224	Solute carrier family 25 member 46 OS=Mus musculus OX=10090 GN=Slc25a46 PE=1 SV=1	2	2	1.000	2	2	2.000	 
4149.0	1	sp|Q9CQS5|RIOK2_MOUSE	 	6.8	547	62490	Serine/threonine-protein kinase RIO2 OS=Mus musculus OX=10090 GN=Riok2 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4150.0	1	sp|Q9CQS8|SC61B_MOUSE	 	21.9	96	9958	Protein transport protein Sec61 subunit beta OS=Mus musculus OX=10090 GN=Sec61b PE=1 SV=3	3	3	1.000	3	3	3.000	 
4150.01	1	tr|E9PW43|E9PW43_MOUSE	redundant	18.6	113	11788	Protein transport protein Sec61 subunit beta OS=Mus musculus OX=10090 GN=Gm10320 PE=3 SV=1	3	3	1.000	3	3	3.000	 
4151.0	1	sp|Q9CQT1|MTNA_MOUSE	 	32.2	369	39410	Methylthioribose-1-phosphate isomerase OS=Mus musculus OX=10090 GN=Mri1 PE=1 SV=1	10	10	1.000	10	10	10.000	 
4152.0	1	sp|Q9CQT2|RBM7_MOUSE	 	12.8	265	30148	RNA-binding protein 7 OS=Mus musculus OX=10090 GN=Rbm7 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4153.0	1	sp|Q9CQU0|TXD12_MOUSE	 	38.8	170	19048	Thioredoxin domain-containing protein 12 OS=Mus musculus OX=10090 GN=Txndc12 PE=1 SV=1	8	8	1.000	8	8	8.000	 
4154.0	1	sp|Q9CQU3|RER1_MOUSE	 	9.7	196	22988	Protein RER1 OS=Mus musculus OX=10090 GN=Rer1 PE=1 SV=1	3	3	1.000	3	3	3.000	 
4155.0	1	sp|Q9CQU5|ZWINT_MOUSE	 	10.7	252	28713	ZW10 interactor OS=Mus musculus OX=10090 GN=Zwint PE=1 SV=1	3	3	1.000	3	3	3.000	 
4156.0	1	sp|Q9CQV1|TIM16_MOUSE	 	36.8	125	13784	Mitochondrial import inner membrane translocase subunit TIM16 OS=Mus musculus OX=10090 GN=Pam16 PE=1 SV=1	5	5	1.000	5	5	5.000	 
4157.0	1	sp|Q9CQV6|MLP3B_MOUSE	 	16.8	125	14617	Microtubule-associated proteins 1A/1B light chain 3B OS=Mus musculus OX=10090 GN=Map1lc3b PE=1 SV=3	3	3	1.000	3	3	3.000	 
